q,p,fsz,nc,uc,level,parent,asm_len,extend_elems
5569,5577,3,1,2,0,5618,2,4
5570,5578,3,1,2,0,5618,2,4
5571,5579,3,1,2,0,5612,2,4
5572,5580,3,1,2,0,5611,2,4
5573,5581,3,1,2,0,5611,2,4
5574,5582,3,1,2,0,5611,2,4
5575,5583,3,1,2,0,5611,2,4
5576,5584,3,1,2,0,5612,2,4
5577,5585,3,1,2,0,5612,2,4
5578,5586,3,1,2,0,5622,2,4
5579,5587,3,1,2,0,5622,2,4
5580,5588,3,1,2,0,5622,2,4
5581,5589,3,1,2,0,5622,2,4
5582,5590,3,1,2,0,5622,2,4
5583,5591,3,1,2,0,5613,2,4
5584,5592,3,1,2,0,5613,2,4
5585,5593,3,1,2,0,5613,2,4
5586,5594,3,1,2,0,5614,2,4
5587,5595,3,1,2,0,5614,2,4
5588,5596,3,1,2,0,5614,2,4
5589,5597,3,1,2,0,5614,2,4
5590,5598,3,1,2,0,5615,2,4
5591,5599,3,1,2,0,5615,2,4
5592,5600,3,1,2,0,5615,2,4
5593,5601,3,1,2,0,5615,2,4
5594,5602,3,1,2,0,5615,2,4
5595,5603,3,1,2,0,5615,2,4
5596,5604,8,2,6,0,5620,6,36
5597,5605,6,2,4,0,5619,4,16
5598,5606,6,2,4,0,5619,4,16
5599,5607,6,2,4,0,5620,4,16
5600,5608,6,2,4,0,5626,4,16
5601,5627,6,2,4,0,5668,4,16
5602,5628,6,2,4,0,5661,4,16
5603,5629,6,2,4,0,5666,4,16
5604,5630,4,2,2,0,5672,2,4
5605,5636,3,1,2,0,5662,2,4
5606,5637,3,1,2,0,5662,2,4
5607,5638,3,1,2,0,5662,2,4
5608,5639,3,1,2,0,5662,2,4
5609,5640,3,1,2,0,5662,2,4
5610,5641,3,1,2,0,5663,2,4
5611,5642,3,1,2,0,5663,2,4
5612,5643,3,1,2,0,5663,2,4
5613,5644,3,1,2,0,5663,2,4
5614,5645,3,1,2,0,5663,2,4
5615,5646,3,1,2,0,5667,2,4
5616,5647,3,1,2,0,5665,2,4
5617,5648,3,1,2,0,5665,2,4
5618,5649,3,1,2,0,5664,2,4
5619,5650,3,1,2,0,5664,2,4
5620,5651,3,1,2,0,5666,2,4
5621,5652,3,1,2,0,5666,2,4
5622,5653,3,1,2,0,5667,2,4
5623,5654,3,1,2,0,5665,2,4
5624,5655,3,1,2,0,5666,2,4
5625,5656,3,1,2,0,5667,2,4
5626,5657,3,1,2,0,5667,2,4
5627,5658,3,1,2,0,5667,2,4
5628,5659,6,2,4,0,5668,4,16
5629,5673,6,2,4,0,5763,4,16
5630,5674,3,1,2,0,6415,2,4
5631,5675,3,1,2,0,6415,2,4
5632,5676,6,2,4,0,5734,4,16
5633,5677,6,2,4,0,5733,4,16
5634,5678,6,2,4,0,5735,4,16
5635,5679,4,2,2,0,5752,2,4
5636,5680,4,2,2,0,5736,2,4
5637,5681,4,2,2,0,5762,2,4
5638,5682,6,2,4,0,5727,4,16
5639,5683,4,2,2,0,5762,2,4
5640,5684,4,2,2,0,5742,2,4
5641,5685,4,2,2,0,5728,2,4
5642,5686,4,2,2,0,5749,2,4
5643,5687,3,1,2,0,5729,2,4
5644,5688,3,1,2,0,5729,2,4
5645,5689,3,1,2,0,5733,2,4
5646,5690,3,1,2,0,5733,2,4
5647,5691,3,1,2,0,5760,2,4
5648,5692,3,1,2,0,5760,2,4
5649,5693,3,1,2,0,5746,2,4
5650,5694,3,1,2,0,5746,2,4
5651,5695,3,1,2,0,5760,2,4
5652,5696,3,1,2,0,5760,2,4
5653,5697,3,1,2,0,5746,2,4
5654,5698,3,1,2,0,5730,2,4
5655,5699,3,1,2,0,5730,2,4
5656,5700,3,1,2,0,5732,2,4
5657,5701,3,1,2,0,5731,2,4
5658,5702,3,1,2,0,5731,2,4
5659,5703,3,1,2,0,5731,2,4
5660,5704,3,1,2,0,5732,2,4
5661,5705,3,1,2,0,5732,2,4
5662,5706,3,1,2,0,5732,2,4
5663,5707,8,2,6,0,5732,6,36
5664,5708,6,2,4,0,5755,4,16
5665,5709,6,2,4,0,5737,4,16
5666,5710,6,2,4,0,5738,4,16
5667,5711,6,2,4,0,5754,4,16
5668,5712,6,2,4,0,5762,4,16
5669,5713,6,2,4,0,5749,4,16
5670,5714,6,2,4,0,5733,4,16
5671,5715,6,2,4,0,5749,4,16
5672,5716,6,2,4,0,5739,4,16
5673,5717,6,2,4,0,5753,4,16
5674,5718,6,2,4,0,5755,4,16
5675,5719,6,2,4,0,5753,4,16
5676,5720,6,2,4,0,5740,4,16
5677,5721,6,2,4,0,5749,4,16
5678,5722,6,2,4,0,5756,4,16
5679,5723,3,1,2,0,5741,2,4
5680,5724,3,1,2,0,5741,2,4
5681,5725,3,1,2,0,5741,2,4
5682,5726,3,1,2,0,5741,2,4
5683,5765,4,2,2,0,6415,2,4
5684,5767,3,1,2,0,6415,2,4
5685,5768,3,1,2,0,7461,2,4
5686,5769,3,1,2,0,6155,2,4
5687,5770,3,1,2,0,6155,2,4
5688,5771,3,1,2,0,6155,2,4
5689,5772,3,1,2,0,6155,2,4
5690,5773,3,1,2,0,6155,2,4
5691,5774,3,1,2,0,6155,2,4
5692,5775,3,1,2,0,6155,2,4
5693,5776,3,1,2,0,6155,2,4
5694,5777,3,1,2,0,6155,2,4
5695,5778,3,1,2,0,6155,2,4
5696,5780,6,2,4,0,5833,4,16
5697,5781,6,2,4,0,5844,4,16
5698,5782,4,2,2,0,5829,2,4
5699,5783,4,2,2,0,5830,2,4
5700,5784,4,2,2,0,5841,2,4
5701,5785,4,2,2,0,5841,2,4
5702,5786,4,2,2,0,5835,2,4
5703,5787,4,2,2,0,5831,2,4
5704,5788,4,2,2,0,5841,2,4
5705,5789,3,1,2,0,5836,2,4
5706,5790,3,1,2,0,5836,2,4
5707,5791,3,1,2,0,5836,2,4
5708,5792,3,1,2,0,5848,2,4
5709,5793,3,1,2,0,5845,2,4
5710,5794,3,1,2,0,5837,2,4
5711,5795,3,1,2,0,5848,2,4
5712,5796,3,1,2,0,5837,2,4
5713,5797,3,1,2,0,5848,2,4
5714,5798,3,1,2,0,5834,2,4
5715,5799,3,1,2,0,5834,2,4
5716,5800,3,1,2,0,5834,2,4
5717,5801,3,1,2,0,5848,2,4
5718,5802,3,1,2,0,5848,2,4
5719,5803,3,1,2,0,5832,2,4
5720,5804,3,1,2,0,5835,2,4
5721,5805,3,1,2,0,5835,2,4
5722,5806,3,1,2,0,5835,2,4
5723,5807,3,1,2,0,5837,2,4
5724,5808,3,1,2,0,5848,2,4
5725,5809,3,1,2,0,5832,2,4
5726,5810,3,1,2,0,5848,2,4
5727,5811,3,1,2,0,5848,2,4
5728,5812,3,1,2,0,5835,2,4
5729,5813,3,1,2,0,5835,2,4
5730,5814,3,1,2,0,5841,2,4
5731,5815,3,1,2,0,5835,2,4
5732,5816,3,1,2,0,5841,2,4
5733,5817,3,1,2,0,5835,2,4
5734,5818,8,2,6,0,5840,6,36
5735,5819,8,2,6,0,5838,6,36
5736,5820,8,2,6,0,5842,6,36
5737,5821,6,2,4,0,5839,4,16
5738,5822,6,2,4,0,5833,4,16
5739,5823,6,2,4,0,5839,4,16
5740,5824,6,2,4,0,5834,4,16
5741,5825,6,2,4,0,5840,4,16
5742,5826,6,2,4,0,5835,4,16
5743,5827,6,2,4,0,5846,4,16
5744,5828,6,2,4,0,5836,4,16
5745,5849,3,1,2,0,6415,2,4
5746,5850,3,1,2,0,6155,2,4
5747,5851,3,1,2,0,6155,2,4
5748,5852,8,2,6,0,5903,6,36
5749,5853,8,2,6,0,5897,6,36
5750,5854,6,2,4,0,5910,4,16
5751,5855,6,2,4,0,5899,4,16
5752,5856,6,2,4,0,5898,4,16
5753,5857,6,2,4,0,5906,4,16
5754,5858,8,4,4,0,5968,4,16
5755,5859,4,2,2,0,5907,2,4
5756,5860,4,2,2,0,5906,2,4
5757,5861,3,1,2,0,5899,2,4
5758,5862,3,1,2,0,5899,2,4
5759,5863,3,1,2,0,5899,2,4
5760,5864,3,1,2,0,5905,2,4
5761,5865,3,1,2,0,5899,2,4
5762,5866,3,1,2,0,5899,2,4
5763,5867,3,1,2,0,5899,2,4
5764,5868,3,1,2,0,5899,2,4
5765,5869,3,1,2,0,5899,2,4
5766,5870,3,1,2,0,5911,2,4
5767,5871,3,1,2,0,5905,2,4
5768,5872,3,1,2,0,5905,2,4
5769,5873,3,1,2,0,5907,2,4
5770,5874,3,1,2,0,5900,2,4
5771,5875,3,1,2,0,5907,2,4
5772,5876,3,1,2,0,5907,2,4
5773,5877,3,1,2,0,5907,2,4
5774,5878,3,1,2,0,5907,2,4
5775,5879,3,1,2,0,5900,2,4
5776,5880,3,1,2,0,5902,2,4
5777,5881,3,1,2,0,5902,2,4
5778,5882,3,1,2,0,5901,2,4
5779,5883,3,1,2,0,5908,2,4
5780,5884,3,1,2,0,5902,2,4
5781,5885,3,1,2,0,5906,2,4
5782,5886,3,1,2,0,5906,2,4
5783,5887,3,1,2,0,5906,2,4
5784,5888,3,1,2,0,5906,2,4
5785,5889,3,1,2,0,5908,2,4
5786,5890,3,1,2,0,5908,2,4
5787,5891,3,1,2,0,5906,2,4
5788,5892,3,1,2,0,5906,2,4
5789,5893,3,1,2,0,5906,2,4
5790,5894,3,1,2,0,5906,2,4
5791,5895,8,2,6,0,5904,6,36
5792,5896,8,2,6,0,5905,6,36
5793,5915,3,1,2,0,6155,2,4
5794,5916,3,1,2,0,6155,2,4
5795,5917,3,1,2,0,6155,2,4
5796,5918,3,1,2,0,6155,2,4
5797,5919,3,1,2,0,6155,2,4
5798,5920,3,1,2,0,6155,2,4
5799,5921,3,1,2,0,6155,2,4
5800,5922,3,1,2,0,6155,2,4
5801,5923,10,2,8,0,5966,8,64
5802,5924,8,2,6,0,5959,6,36
5803,5925,3,1,2,0,5955,2,4
5804,5926,3,1,2,0,5955,2,4
5805,5927,3,1,2,0,5955,2,4
5806,5928,3,1,2,0,5955,2,4
5807,5929,3,1,2,0,5956,2,4
5808,5930,3,1,2,0,5956,2,4
5809,5931,3,1,2,0,5956,2,4
5810,5932,3,1,2,0,5956,2,4
5811,5933,3,1,2,0,5957,2,4
5812,5934,3,1,2,0,5956,2,4
5813,5935,3,1,2,0,5956,2,4
5814,5936,3,1,2,0,5956,2,4
5815,5937,3,1,2,0,5956,2,4
5816,5938,3,1,2,0,5957,2,4
5817,5939,3,1,2,0,5957,2,4
5818,5940,3,1,2,0,5957,2,4
5819,5941,3,1,2,0,5958,2,4
5820,5942,3,1,2,0,5958,2,4
5821,5943,3,1,2,0,5958,2,4
5822,5944,3,1,2,0,5958,2,4
5823,5945,3,1,2,0,5960,2,4
5824,5946,3,1,2,0,5960,2,4
5825,5947,3,1,2,0,5967,2,4
5826,5948,8,2,6,0,5961,6,36
5827,5949,6,2,4,0,5964,4,16
5828,5950,6,2,4,0,5961,4,16
5829,5951,3,1,2,0,5962,2,4
5830,5952,3,1,2,0,5962,2,4
5831,5953,3,1,2,0,5962,2,4
5832,5954,3,1,2,0,5962,2,4
5833,5971,3,1,2,0,6414,2,4
5834,5972,10,2,8,0,6068,8,64
5835,5973,6,2,4,0,6068,4,16
5836,5975,6,2,4,0,6038,4,16
5837,5976,6,2,4,0,6050,4,16
5838,5977,6,2,4,0,6047,4,16
5839,5978,6,2,4,0,6039,4,16
5840,5979,6,2,4,0,6067,4,16
5841,5980,6,2,4,0,6040,4,16
5842,5981,4,2,2,0,6070,2,4
5843,5982,4,2,2,0,6041,2,4
5844,5983,4,2,2,0,6047,2,4
5845,5984,4,2,2,0,6066,2,4
5846,5985,4,2,2,0,6049,2,4
5847,5986,4,2,2,0,6057,2,4
5848,5987,4,2,2,0,6042,2,4
5849,5988,3,1,2,0,6043,2,4
5850,5989,4,2,2,0,6061,2,4
5851,5990,3,1,2,0,6055,2,4
5852,5991,3,1,2,0,6055,2,4
5853,5992,3,1,2,0,6050,2,4
5854,5993,3,1,2,0,6065,2,4
5855,5994,3,1,2,0,6065,2,4
5856,5995,3,1,2,0,6065,2,4
5857,5996,3,1,2,0,6050,2,4
5858,5997,3,1,2,0,6067,2,4
5859,5998,3,1,2,0,6044,2,4
5860,5999,3,1,2,0,6044,2,4
5861,6000,3,1,2,0,6067,2,4
5862,6001,3,1,2,0,6048,2,4
5863,6002,3,1,2,0,6048,2,4
5864,6003,3,1,2,0,6048,2,4
5865,6004,3,1,2,0,6048,2,4
5866,6005,3,1,2,0,6054,2,4
5867,6006,3,1,2,0,6045,2,4
5868,6007,3,1,2,0,6045,2,4
5869,6008,3,1,2,0,6045,2,4
5870,6009,3,1,2,0,6045,2,4
5871,6010,3,1,2,0,6045,2,4
5872,6011,3,1,2,0,6054,2,4
5873,6012,3,1,2,0,6054,2,4
5874,6013,3,1,2,0,6054,2,4
5875,6014,3,1,2,0,6046,2,4
5876,6015,3,1,2,0,6046,2,4
5877,6016,3,1,2,0,6046,2,4
5878,6017,3,1,2,0,6046,2,4
5879,6018,3,1,2,0,6046,2,4
5880,6019,3,1,2,0,6046,2,4
5881,6020,3,1,2,0,6046,2,4
5882,6021,3,1,2,0,6046,2,4
5883,6022,3,1,2,0,6046,2,4
5884,6023,3,1,2,0,6046,2,4
5885,6024,10,2,8,0,6046,8,64
5886,6025,6,2,4,0,6070,4,16
5887,6026,8,2,6,0,6070,6,36
5888,6027,8,2,6,0,6051,6,36
5889,6028,6,2,4,0,6068,4,16
5890,6029,6,2,4,0,6068,4,16
5891,6030,6,2,4,0,6052,4,16
5892,6031,6,2,4,0,6047,4,16
5893,6032,6,2,4,0,6053,4,16
5894,6033,6,2,4,0,6062,4,16
5895,6034,6,2,4,0,6061,4,16
5896,6035,6,2,4,0,6048,4,16
5897,6036,6,2,4,0,6066,4,16
5898,6037,6,2,4,0,6054,4,16
5899,6073,3,1,2,0,6414,2,4
5900,6074,3,1,2,0,6155,2,4
5901,6075,3,1,2,0,6155,2,4
5902,6076,3,1,2,0,6155,2,4
5903,6078,4,2,2,0,6151,2,4
5904,6079,4,2,2,0,6151,2,4
5905,6080,4,2,2,0,6151,2,4
5906,6081,4,2,2,0,6151,2,4
5907,6082,4,2,2,0,6151,2,4
5908,6083,4,2,2,0,6155,2,4
5909,6084,4,2,2,0,6155,2,4
5910,6085,4,2,2,0,6152,2,4
5911,6086,4,2,2,0,6147,2,4
5912,6087,4,2,2,0,6155,2,4
5913,6088,4,2,2,0,6152,2,4
5914,6089,4,2,2,0,6155,2,4
5915,6090,4,2,2,0,6155,2,4
5916,6091,4,2,2,0,6155,2,4
5917,6092,4,2,2,0,6155,2,4
5918,6093,4,2,2,0,6147,2,4
5919,6094,4,2,2,0,6147,2,4
5920,6095,4,2,2,0,6147,2,4
5921,6096,4,2,2,0,6146,2,4
5922,6097,3,1,2,0,6151,2,4
5923,6098,3,1,2,0,6151,2,4
5924,6099,4,2,2,0,6154,2,4
5925,6100,3,1,2,0,6155,2,4
5926,6101,3,1,2,0,6150,2,4
5927,6102,3,1,2,0,6150,2,4
5928,6103,3,1,2,0,6150,2,4
5929,6104,3,1,2,0,6150,2,4
5930,6105,3,1,2,0,6145,2,4
5931,6106,3,1,2,0,6145,2,4
5932,6107,3,1,2,0,6145,2,4
5933,6108,3,1,2,0,6145,2,4
5934,6109,3,1,2,0,6145,2,4
5935,6110,3,1,2,0,6145,2,4
5936,6111,3,1,2,0,6152,2,4
5937,6112,3,1,2,0,6152,2,4
5938,6113,3,1,2,0,6147,2,4
5939,6114,3,1,2,0,6147,2,4
5940,6115,3,1,2,0,6148,2,4
5941,6116,3,1,2,0,6148,2,4
5942,6117,3,1,2,0,6148,2,4
5943,6118,3,1,2,0,6148,2,4
5944,6119,3,1,2,0,6148,2,4
5945,6120,3,1,2,0,6155,2,4
5946,6121,3,1,2,0,6155,2,4
5947,6122,3,1,2,0,6155,2,4
5948,6123,3,1,2,0,6155,2,4
5949,6124,3,1,2,0,6149,2,4
5950,6125,3,1,2,0,6149,2,4
5951,6126,3,1,2,0,6149,2,4
5952,6127,3,1,2,0,6154,2,4
5953,6128,3,1,2,0,6154,2,4
5954,6129,3,1,2,0,6154,2,4
5955,6130,3,1,2,0,6154,2,4
5956,6131,3,1,2,0,6154,2,4
5957,6132,3,1,2,0,6154,2,4
5958,6133,3,1,2,0,6154,2,4
5959,6134,3,1,2,0,6153,2,4
5960,6135,3,1,2,0,6153,2,4
5961,6136,3,1,2,0,6153,2,4
5962,6137,3,1,2,0,6153,2,4
5963,6138,3,1,2,0,6153,2,4
5964,6139,3,1,2,0,6154,2,4
5965,6140,3,1,2,0,6154,2,4
5966,6141,3,1,2,0,6154,2,4
5967,6142,6,2,4,0,6150,4,16
5968,6143,6,2,4,0,6154,4,16
5969,6144,4,2,2,0,6151,2,4
5970,6156,6,2,4,0,6414,4,16
5971,6158,3,1,2,0,6415,2,4
5972,6159,3,1,2,0,6415,2,4
5973,6160,3,1,2,0,6415,2,4
5974,6161,6,2,4,0,6213,4,16
5975,6162,6,2,4,0,6209,4,16
5976,6163,4,2,2,0,6202,2,4
5977,6164,6,2,4,0,6208,4,16
5978,6165,4,2,2,0,6217,2,4
5979,6166,4,2,2,0,6210,2,4
5980,6167,4,2,2,0,6206,2,4
5981,6168,3,1,2,0,6203,2,4
5982,6169,3,1,2,0,6219,2,4
5983,6170,3,1,2,0,6219,2,4
5984,6171,3,1,2,0,6216,2,4
5985,6172,3,1,2,0,6216,2,4
5986,6173,3,1,2,0,6216,2,4
5987,6174,3,1,2,0,6211,2,4
5988,6175,3,1,2,0,6211,2,4
5989,6176,3,1,2,0,6207,2,4
5990,6177,3,1,2,0,6207,2,4
5991,6178,3,1,2,0,6207,2,4
5992,6179,3,1,2,0,6211,2,4
5993,6180,3,1,2,0,6204,2,4
5994,6181,3,1,2,0,6204,2,4
5995,6182,3,1,2,0,6204,2,4
5996,6183,3,1,2,0,6204,2,4
5997,6184,3,1,2,0,6204,2,4
5998,6185,3,1,2,0,6204,2,4
5999,6186,3,1,2,0,6205,2,4
6000,6187,3,1,2,0,6205,2,4
6001,6188,10,2,8,0,6206,8,64
6002,6189,8,2,6,0,6215,6,36
6003,6190,10,2,8,0,6207,8,64
6004,6191,6,2,4,0,6225,4,16
6005,6192,6,2,4,0,6223,4,16
6006,6193,6,2,4,0,6212,4,16
6007,6194,6,2,4,0,6213,4,16
6008,6195,6,2,4,0,6214,4,16
6009,6196,6,2,4,0,6208,4,16
6010,6197,6,2,4,0,6209,4,16
6011,6198,6,2,4,0,6221,4,16
6012,6199,6,2,4,0,6227,4,16
6013,6200,3,1,2,0,6224,2,4
6014,6201,3,1,2,0,6224,2,4
6015,6228,3,1,2,0,6414,2,4
6016,6229,3,1,2,0,6414,2,4
6017,6230,3,1,2,0,6415,2,4
6018,6231,6,2,4,0,6282,4,16
6019,6232,6,2,4,0,6279,4,16
6020,6233,6,2,4,0,6274,4,16
6021,6234,4,2,2,0,6277,2,4
6022,6235,6,2,4,0,6266,4,16
6023,6236,6,2,4,0,6276,4,16
6024,6237,4,2,2,0,6293,2,4
6025,6238,4,2,2,0,6286,2,4
6026,6239,4,2,2,0,6271,2,4
6027,6240,4,2,2,0,6280,2,4
6028,6241,4,2,2,0,6285,2,4
6029,6242,4,2,2,0,6272,2,4
6030,6243,4,2,2,0,6296,2,4
6031,6244,3,1,2,0,6277,2,4
6032,6245,3,1,2,0,6275,2,4
6033,6246,3,1,2,0,6284,2,4
6034,6247,3,1,2,0,6290,2,4
6035,6248,3,1,2,0,6267,2,4
6036,6249,3,1,2,0,6268,2,4
6037,6250,3,1,2,0,6292,2,4
6038,6251,3,1,2,0,6292,2,4
6039,6252,3,1,2,0,6273,2,4
6040,6253,3,1,2,0,6269,2,4
6041,6254,3,1,2,0,6270,2,4
6042,6255,10,2,8,0,6276,8,64
6043,6256,8,2,6,0,6271,6,36
6044,6257,6,2,4,0,6296,4,16
6045,6258,6,2,4,0,6277,4,16
6046,6259,6,2,4,0,6277,4,16
6047,6260,6,2,4,0,6272,4,16
6048,6261,8,2,6,0,6278,6,36
6049,6262,6,2,4,0,6279,4,16
6050,6263,6,2,4,0,6280,4,16
6051,6264,6,2,4,0,6273,4,16
6052,6265,3,1,2,0,6281,2,4
6053,6299,3,1,2,0,7461,2,4
6054,6300,3,1,2,0,6415,2,4
6055,6301,3,1,2,0,6414,2,4
6056,6302,3,1,2,0,6414,2,4
6057,6303,3,1,2,0,6414,2,4
6058,6304,3,1,2,0,6414,2,4
6059,6305,3,1,2,0,6414,2,4
6060,6306,3,1,2,0,6415,2,4
6061,6307,3,1,2,0,6415,2,4
6062,6308,3,1,2,0,6415,2,4
6063,6309,3,1,2,0,6415,2,4
6064,6310,6,2,4,0,6404,4,16
6065,6311,6,2,4,0,6413,4,16
6066,6312,6,2,4,0,6379,4,16
6067,6313,6,2,4,0,6380,4,16
6068,6314,6,2,4,0,6396,4,16
6069,6315,6,2,4,0,6397,4,16
6070,6316,4,2,2,0,6383,2,4
6071,6317,6,2,4,0,6394,4,16
6072,6318,4,2,2,0,6387,2,4
6073,6319,4,2,2,0,6395,2,4
6074,6320,4,2,2,0,6383,2,4
6075,6321,4,2,2,0,6383,2,4
6076,6322,4,2,2,0,6387,2,4
6077,6323,4,2,2,0,6387,2,4
6078,6324,4,2,2,0,6390,2,4
6079,6325,4,2,2,0,6390,2,4
6080,6326,4,2,2,0,6406,2,4
6081,6327,3,1,2,0,6383,2,4
6082,6328,3,1,2,0,6381,2,4
6083,6329,3,1,2,0,6381,2,4
6084,6330,3,1,2,0,6381,2,4
6085,6331,3,1,2,0,6381,2,4
6086,6332,3,1,2,0,6382,2,4
6087,6335,3,1,2,0,6383,2,4
6088,6336,3,1,2,0,6386,2,4
6089,6337,3,1,2,0,6386,2,4
6090,6338,3,1,2,0,6384,2,4
6091,6339,3,1,2,0,6384,2,4
6092,6340,3,1,2,0,6385,2,4
6093,6341,3,1,2,0,6385,2,4
6094,6342,3,1,2,0,6385,2,4
6095,6343,3,1,2,0,6386,2,4
6096,6344,3,1,2,0,6386,2,4
6097,6345,3,1,2,0,6393,2,4
6098,6346,3,1,2,0,6387,2,4
6099,6347,3,1,2,0,6387,2,4
6100,6348,3,1,2,0,6389,2,4
6101,6349,3,1,2,0,6388,2,4
6102,6350,3,1,2,0,6388,2,4
6103,6351,3,1,2,0,6399,2,4
6104,6352,3,1,2,0,6399,2,4
6105,6353,3,1,2,0,6399,2,4
6106,6354,3,1,2,0,6399,2,4
6107,6355,3,1,2,0,6389,2,4
6108,6356,3,1,2,0,6390,2,4
6109,6357,3,1,2,0,6391,2,4
6110,6358,3,1,2,0,6391,2,4
6111,6359,3,1,2,0,6391,2,4
6112,6360,3,1,2,0,6391,2,4
6113,6361,3,1,2,0,6392,2,4
6114,6362,3,1,2,0,6392,2,4
6115,6363,3,1,2,0,6392,2,4
6116,6364,3,1,2,0,6392,2,4
6117,6365,8,2,6,0,6411,6,36
6118,6366,8,2,6,0,6393,6,36
6119,6367,6,2,4,0,6409,4,16
6120,6368,6,2,4,0,6394,4,16
6121,6369,6,2,4,0,6395,4,16
6122,6370,6,2,4,0,6407,4,16
6123,6371,6,2,4,0,6396,4,16
6124,6372,6,2,4,0,6397,4,16
6125,6373,6,2,4,0,6405,4,16
6126,6374,3,1,2,0,6408,2,4
6127,6375,3,1,2,0,6408,2,4
6128,6376,3,1,2,0,6408,2,4
6129,6377,3,1,2,0,6408,2,4
6130,6416,3,1,2,0,7461,2,4
6131,6418,3,1,2,0,7461,2,4
6132,6421,8,2,6,0,6470,6,36
6133,6422,6,2,4,0,6488,4,16
6134,6423,6,2,4,0,6475,4,16
6135,6424,6,2,4,0,6460,4,16
6136,6425,6,2,4,0,6488,4,16
6137,6426,6,2,4,0,6471,4,16
6138,6427,6,2,4,0,6480,4,16
6139,6428,4,2,2,0,6482,2,4
6140,6429,6,2,4,0,6483,4,16
6141,6430,4,2,2,0,6473,2,4
6142,6431,4,2,2,0,6466,2,4
6143,6432,4,2,2,0,6488,2,4
6144,6433,3,1,2,0,6471,2,4
6145,6434,3,1,2,0,6471,2,4
6146,6435,3,1,2,0,6488,2,4
6147,6436,3,1,2,0,6462,2,4
6148,6437,3,1,2,0,6461,2,4
6149,6438,3,1,2,0,6461,2,4
6150,6439,3,1,2,0,6461,2,4
6151,6440,3,1,2,0,6478,2,4
6152,6441,3,1,2,0,6478,2,4
6153,6442,3,1,2,0,6463,2,4
6154,6443,3,1,2,0,6463,2,4
6155,6444,3,1,2,0,6468,2,4
6156,6445,3,1,2,0,6468,2,4
6157,6446,3,1,2,0,6468,2,4
6158,6447,3,1,2,0,6468,2,4
6159,6448,3,1,2,0,6468,2,4
6160,6449,3,1,2,0,6468,2,4
6161,6450,10,2,8,0,6464,8,64
6162,6451,8,2,6,0,6465,6,36
6163,6452,8,2,6,0,6466,6,36
6164,6453,8,2,6,0,6467,6,36
6165,6454,8,2,6,0,6468,6,36
6166,6455,6,2,4,0,6476,4,16
6167,6456,6,2,4,0,6473,4,16
6168,6457,6,2,4,0,6478,4,16
6169,6458,6,2,4,0,6461,4,16
6170,6459,6,2,4,0,6469,4,16
6171,6472,8,2,6,0,6478,6,36
6172,6491,6,2,4,0,6543,4,16
6173,6492,8,4,4,0,6553,4,16
6174,6493,6,2,4,0,6544,4,16
6175,6494,6,2,4,0,6545,4,16
6176,6495,6,2,4,0,6539,4,16
6177,6496,4,2,2,0,6551,2,4
6178,6497,5,3,2,0,6875,2,4
6179,6498,4,2,2,0,6544,2,4
6180,6499,4,2,2,0,6539,2,4
6181,6500,4,2,2,0,6551,2,4
6182,6501,4,2,2,0,6544,2,4
6183,6502,4,2,2,0,6539,2,4
6184,6503,4,2,2,0,6544,2,4
6185,6504,5,3,2,0,6553,2,4
6186,6505,3,1,2,0,6540,2,4
6187,6506,4,2,2,0,6544,2,4
6188,6507,3,1,2,0,6540,2,4
6189,6508,3,1,2,0,6541,2,4
6190,6509,3,1,2,0,6541,2,4
6191,6510,3,1,2,0,6545,2,4
6192,6511,3,1,2,0,6546,2,4
6193,6512,3,1,2,0,6546,2,4
6194,6513,3,1,2,0,6546,2,4
6195,6514,3,1,2,0,6546,2,4
6196,6515,3,1,2,0,6545,2,4
6197,6516,3,1,2,0,6545,2,4
6198,6517,3,1,2,0,6546,2,4
6199,6518,3,1,2,0,6548,2,4
6200,6519,3,1,2,0,6547,2,4
6201,6520,3,1,2,0,6547,2,4
6202,6521,3,1,2,0,6547,2,4
6203,6522,3,1,2,0,6547,2,4
6204,6523,3,1,2,0,6547,2,4
6205,6524,3,1,2,0,6548,2,4
6206,6525,3,1,2,0,6548,2,4
6207,6526,3,1,2,0,6548,2,4
6208,6527,3,1,2,0,6542,2,4
6209,6528,3,1,2,0,6548,2,4
6210,6529,3,1,2,0,6542,2,4
6211,6530,3,1,2,0,6542,2,4
6212,6531,3,1,2,0,6542,2,4
6213,6532,3,1,2,0,6542,2,4
6214,6533,3,1,2,0,6542,2,4
6215,6534,3,1,2,0,6542,2,4
6216,6535,3,1,2,0,6542,2,4
6217,6536,3,1,2,0,6542,2,4
6218,6537,8,2,6,0,6548,6,36
6219,6538,6,2,4,0,6550,4,16
6220,6554,4,2,2,0,7461,2,4
6221,6555,3,1,2,0,7461,2,4
6222,6557,6,2,4,0,6599,4,16
6223,6558,6,2,4,0,6596,4,16
6224,6559,4,2,2,0,6597,2,4
6225,6560,6,2,4,0,6601,4,16
6226,6561,4,2,2,0,6597,2,4
6227,6562,6,2,4,0,6601,4,16
6228,6563,6,2,4,0,6609,4,16
6229,6564,6,4,2,0,6660,2,4
6230,6565,4,2,2,0,6609,2,4
6231,6566,4,2,2,0,6604,2,4
6232,6567,6,2,4,0,6595,4,16
6233,6568,4,2,2,0,6604,2,4
