q,p,fsz,nc,uc,level,parent,asm_len,extend_elems
1424,2486,3,2,1,0,2777,1,1
1425,52,4,2,2,1,90,2,4
1426,53,4,2,2,1,78,2,4
1427,54,5,2,3,1,77,3,9
1428,55,5,2,3,1,78,3,9
1429,56,4,2,2,1,85,2,4
1430,57,4,2,2,1,99,2,4
1431,58,6,2,4,1,79,4,16
1432,59,5,2,3,1,95,3,9
1433,60,5,2,3,1,86,3,9
1434,61,5,2,3,1,81,3,9
1435,62,6,2,4,1,78,4,16
1436,63,6,2,4,1,80,4,16
1437,64,6,2,4,1,83,4,16
1438,65,6,2,4,1,80,4,16
1439,66,6,2,4,1,81,4,16
1440,67,6,2,4,1,82,4,16
1441,68,5,2,3,1,82,3,9
1442,69,6,2,4,1,83,4,16
1443,70,6,2,4,1,84,4,16
1444,71,5,2,3,1,91,3,9
1445,72,5,2,3,1,90,3,9
1446,73,5,2,3,1,85,3,9
1447,74,6,2,4,1,86,4,16
1448,75,5,2,3,1,89,3,9
1449,76,8,2,6,1,87,6,36
1450,154,5,2,3,1,174,3,9
1451,155,5,2,3,1,175,3,9
1452,156,4,2,2,1,183,2,4
1453,157,5,2,3,1,176,3,9
1454,158,4,2,2,1,184,2,4
1455,159,5,2,3,1,177,3,9
1456,160,5,2,3,1,180,3,9
1457,161,4,2,2,1,182,2,4
1458,162,5,2,3,1,188,3,9
1459,163,6,2,4,1,178,4,16
1460,164,5,2,3,1,181,3,9
1461,165,5,2,3,1,179,3,9
1462,166,6,2,4,1,189,4,16
1463,167,6,2,4,1,185,4,16
1464,168,6,2,4,1,180,4,16
1465,169,6,2,4,1,181,4,16
1466,170,5,2,3,1,182,3,9
1467,171,6,2,4,1,198,4,16
1468,172,6,2,4,1,186,4,16
1469,173,5,2,3,1,183,3,9
1470,199,5,2,3,1,205,3,9
1471,260,6,2,4,1,313,4,16
1472,261,6,2,4,1,292,4,16
1473,262,4,2,2,1,286,2,4
1474,263,5,2,3,1,287,3,9
1475,264,5,2,3,1,304,3,9
1476,265,5,2,3,1,288,3,9
1477,266,5,2,3,1,299,3,9
1478,267,5,2,3,1,288,3,9
1479,268,6,2,4,1,289,4,16
1480,269,5,2,3,1,290,3,9
1481,270,5,2,3,1,293,3,9
1482,271,7,2,5,1,291,5,25
1483,272,6,2,4,1,300,4,16
1484,273,6,2,4,1,294,4,16
1485,274,6,2,4,1,300,4,16
1486,275,5,2,3,1,298,3,9
1487,276,6,2,4,1,295,4,16
1488,277,5,2,3,1,302,3,9
1489,278,8,2,6,1,298,6,36
1490,279,6,2,4,1,301,4,16
1491,280,6,2,4,1,296,4,16
1492,281,6,2,4,1,292,4,16
1493,282,5,2,3,1,293,3,9
1494,283,6,2,4,1,302,4,16
1495,284,5,1,4,1,311,4,16
1496,285,7,2,5,1,305,5,25
1497,368,5,2,3,1,391,3,9
1498,369,5,2,3,1,403,3,9
1499,370,5,2,3,1,395,3,9
1500,371,4,2,2,1,408,2,4
1501,372,4,2,2,1,403,2,4
1502,373,9,2,7,1,396,7,49
1503,374,5,2,3,1,392,3,9
1504,375,4,2,2,1,397,2,4
1505,376,4,2,2,1,393,2,4
1506,377,7,2,5,1,404,5,25
1507,378,13,2,11,1,400,11,121
1508,379,6,2,4,1,398,4,16
1509,380,6,2,4,1,399,4,16
1510,381,6,2,4,1,402,4,16
1511,382,8,2,6,1,400,6,36
1512,383,5,2,3,1,411,3,9
1513,384,5,2,3,1,409,3,9
1514,385,6,2,4,1,401,4,16
1515,386,6,2,4,1,410,4,16
1516,387,7,2,5,1,402,5,25
1517,388,5,2,3,1,394,3,9
1518,389,6,2,4,1,395,4,16
1519,390,9,2,7,1,396,7,49
1520,467,6,2,4,1,495,4,16
1521,468,6,2,4,1,490,4,16
1522,469,5,2,3,1,503,3,9
1523,470,5,2,3,1,489,3,9
1524,471,6,2,4,1,495,4,16
1525,472,5,2,3,1,491,3,9
1526,473,6,2,4,1,500,4,16
1527,474,5,2,3,1,497,3,9
1528,475,6,2,4,1,503,4,16
1529,476,5,2,3,1,494,3,9
1530,477,6,2,4,1,492,4,16
1531,478,6,2,4,1,493,4,16
1532,479,9,2,7,1,500,7,49
1533,480,9,2,7,1,495,7,49
1534,481,6,2,4,1,492,4,16
1535,482,6,2,4,1,493,4,16
1536,483,5,2,3,1,499,3,9
1537,484,6,2,4,1,500,4,16
1538,485,6,2,4,1,503,4,16
1539,486,6,2,4,1,498,4,16
1540,487,5,2,3,1,503,3,9
1541,488,8,1,7,1,495,7,49
1542,550,6,2,4,1,571,4,16
1543,551,6,2,4,1,581,4,16
1544,552,6,2,4,1,578,4,16
1545,553,5,2,3,1,576,3,9
1546,554,5,2,3,1,577,3,9
1547,555,4,2,2,1,577,2,4
1548,556,5,2,3,1,572,3,9
1549,557,5,2,3,1,574,3,9
1550,558,6,2,4,1,575,4,16
1551,559,7,2,5,1,573,5,25
1552,560,6,2,4,1,574,4,16
1553,561,5,2,3,1,579,3,9
1554,562,5,2,3,1,580,3,9
1555,563,6,2,4,1,575,4,16
1556,564,6,2,4,1,576,4,16
1557,565,6,2,4,1,580,4,16
1558,566,6,2,4,1,582,4,16
1559,567,6,2,4,1,581,4,16
1560,568,6,2,4,1,577,4,16
1561,569,6,2,4,1,582,4,16
1562,570,6,2,4,1,578,4,16
1563,625,6,4,2,1,723,2,4
1564,626,6,2,4,1,632,4,16
1565,627,5,2,3,1,654,3,9
1566,628,6,2,4,1,633,4,16
1567,629,5,2,3,1,634,3,9
1568,630,4,2,2,1,635,2,4
1569,631,4,2,2,1,637,2,4
1570,638,4,2,2,1,648,2,4
1571,639,6,2,4,1,649,4,16
1572,640,6,2,4,1,650,4,16
1573,641,6,2,4,1,655,4,16
1574,642,6,2,4,1,651,4,16
1575,643,6,2,4,1,652,4,16
1576,644,5,2,3,1,653,3,9
1577,645,5,2,3,1,655,3,9
1578,646,4,2,2,1,654,2,4
1579,647,5,2,3,1,654,3,9
1580,687,6,2,4,1,714,4,16
1581,688,6,2,4,1,710,4,16
1582,689,4,2,2,1,709,2,4
1583,690,6,2,4,1,703,4,16
1584,691,6,2,4,1,704,4,16
1585,692,5,2,3,1,708,3,9
1586,693,5,2,3,1,705,3,9
1587,694,5,2,3,1,706,3,9
1588,695,6,2,4,1,712,4,16
1589,696,5,2,3,1,707,3,9
1590,697,5,2,3,1,709,3,9
1591,698,6,2,4,1,710,4,16
1592,699,6,2,4,1,711,4,16
1593,700,6,2,4,1,708,4,16
1594,701,6,2,4,1,713,4,16
1595,702,5,2,3,1,709,3,9
1596,718,6,2,4,1,720,4,16
1597,775,4,2,2,1,1114,2,4
1598,776,6,2,4,1,783,4,16
1599,777,4,2,2,1,784,2,4
1600,778,4,2,2,1,803,2,4
1601,779,4,2,2,1,782,2,4
1602,780,4,2,2,1,803,2,4
1603,781,4,2,2,1,825,2,4
1604,785,6,2,4,1,803,4,16
1605,786,5,2,3,1,810,3,9
1606,787,6,2,4,1,811,4,16
1607,788,6,2,4,1,802,4,16
1608,789,6,2,4,1,803,4,16
1609,790,6,2,4,1,804,4,16
1610,791,6,2,4,1,822,4,16
1611,792,5,2,3,1,805,3,9
1612,793,5,2,3,1,806,3,9
1613,794,6,2,4,1,807,4,16
1614,795,5,2,3,1,825,3,9
1615,796,6,2,4,1,808,4,16
1616,797,6,2,4,1,823,4,16
1617,798,6,2,4,1,825,4,16
1618,799,8,2,6,1,809,6,36
1619,800,6,2,4,1,811,4,16
1620,812,6,2,4,1,820,4,16
1621,813,8,2,6,1,818,6,36
1622,814,5,2,3,1,820,3,9
1623,819,5,2,3,1,821,3,9
1624,869,3,2,1,1,1434,1,1
1625,870,4,2,2,1,1114,2,4
1626,871,6,2,4,1,882,4,16
1627,872,6,2,4,1,903,4,16
1628,873,6,2,4,1,883,4,16
1629,874,6,2,4,1,879,4,16
1630,875,6,2,4,1,896,4,16
1631,876,5,2,3,1,884,3,9
1632,877,6,2,4,1,880,4,16
1633,878,6,2,4,1,881,4,16
1634,885,6,2,4,1,891,4,16
1635,886,5,2,3,1,895,3,9
1636,887,6,2,4,1,896,4,16
1637,888,6,2,4,1,897,4,16
1638,889,6,2,4,1,902,4,16
1639,890,6,2,4,1,898,4,16
1640,938,6,4,2,1,1113,2,4
1641,939,6,2,4,1,946,4,16
1642,940,6,2,4,1,950,4,16
1643,941,6,2,4,1,947,4,16
1644,942,5,2,3,1,951,3,9
1645,943,4,2,2,1,948,2,4
1646,944,5,2,3,1,949,3,9
1647,945,6,2,4,1,959,4,16
1648,952,6,2,4,1,960,4,16
1649,953,6,2,4,1,961,4,16
1650,954,6,2,4,1,965,4,16
1651,955,6,2,4,1,971,4,16
1652,956,6,2,4,1,962,4,16
1653,957,6,2,4,1,967,4,16
1654,958,6,2,4,1,965,4,16
1655,997,5,2,3,1,1010,3,9
1656,998,5,2,3,1,1012,3,9
1657,999,5,2,3,1,1007,3,9
1658,1000,6,2,4,1,1011,4,16
1659,1001,5,2,3,1,1008,3,9
1660,1002,5,2,3,1,1009,3,9
1661,1003,8,2,6,1,1010,6,36
1662,1004,8,2,6,1,1011,6,36
1663,1005,6,2,4,1,1014,4,16
1664,1006,6,2,4,1,1016,4,16
1665,1068,6,2,4,1,1099,4,16
1666,1069,6,2,4,1,1089,4,16
1667,1070,6,2,4,1,1102,4,16
1668,1071,6,2,4,1,1090,4,16
1669,1072,4,2,2,1,1088,2,4
1670,1073,5,2,3,1,1093,3,9
1671,1074,6,2,4,1,1091,4,16
1672,1075,11,2,9,1,1092,9,81
1673,1076,6,2,4,1,1104,4,16
1674,1077,8,1,7,1,1097,7,49
1675,1078,6,2,4,1,1109,4,16
1676,1079,6,2,4,1,1102,4,16
1677,1080,6,2,4,1,1100,4,16
1678,1081,6,2,4,1,1098,4,16
1679,1082,6,2,4,1,1095,4,16
1680,1083,6,2,4,1,1099,4,16
1681,1084,6,2,4,1,1100,4,16
1682,1085,6,2,4,1,1093,4,16
1683,1086,6,2,4,1,1101,4,16
1684,1087,8,2,6,1,1094,6,36
1685,1144,6,2,4,1,1156,4,16
1686,1145,5,2,3,1,1157,3,9
1687,1146,6,2,4,1,1184,4,16
1688,1147,8,2,6,1,1162,6,36
1689,1148,6,1,5,1,1158,5,25
1690,1149,8,2,6,1,1159,6,36
1691,1150,6,2,4,1,1160,4,16
1692,1151,6,2,4,1,1163,4,16
1693,1152,6,2,4,1,1164,4,16
1694,1153,6,2,4,1,1165,4,16
1695,1154,6,2,4,1,1161,4,16
1696,1155,6,2,4,1,1166,4,16
1697,1167,8,2,6,1,1177,6,36
1698,1168,6,2,4,1,1174,4,16
1699,1169,6,2,4,1,1175,4,16
1700,1170,8,2,6,1,1178,6,36
1701,1215,5,2,3,1,1241,3,9
1702,1216,5,2,3,1,1243,3,9
1703,1217,4,2,2,1,1230,2,4
1704,1218,5,2,3,1,1233,3,9
1705,1219,5,2,3,1,1230,3,9
1706,1220,6,2,4,1,1238,4,16
1707,1221,5,2,3,1,1232,3,9
1708,1222,5,2,3,1,1236,3,9
1709,1223,5,2,3,1,1238,3,9
1710,1224,4,2,2,1,1231,2,4
1711,1225,6,2,4,1,1235,4,16
1712,1226,6,2,4,1,1237,4,16
1713,1227,6,2,4,1,1233,4,16
1714,1228,6,2,4,1,1235,4,16
1715,1229,6,2,4,1,1238,4,16
1716,1291,5,2,3,1,1431,3,9
1717,1292,8,2,6,1,1430,6,36
1718,1293,3,2,1,1,1431,1,1
1719,1294,5,2,3,1,1298,3,9
1720,1295,6,2,4,1,1297,4,16
1721,1296,5,2,3,1,1299,3,9
1722,1300,6,1,5,1,1315,5,25
1723,1301,6,2,4,1,1338,4,16
1724,1302,13,2,11,1,1321,11,121
1725,1303,8,2,6,1,1329,6,36
1726,1304,5,2,3,1,1316,3,9
1727,1305,8,2,6,1,1319,6,36
1728,1306,6,2,4,1,1322,4,16
1729,1307,6,2,4,1,1317,4,16
1730,1308,6,2,4,1,1340,4,16
1731,1309,5,2,3,1,1318,3,9
1732,1310,5,1,4,1,1319,4,16
1733,1311,6,1,5,1,1320,5,25
1734,1312,6,2,4,1,1321,4,16
1735,1313,4,1,3,1,1323,3,9
1736,1324,6,2,4,1,1338,4,16
1737,1325,4,2,2,1,1338,2,4
1738,1334,6,2,4,1,1339,4,16
1739,1385,6,2,4,1,1404,4,16
1740,1386,6,2,4,1,1418,4,16
1741,1387,6,2,4,1,1417,4,16
1742,1388,6,2,4,1,1407,4,16
1743,1389,4,1,3,1,1413,3,9
1744,1390,5,2,3,1,1419,3,9
1745,1391,6,2,4,1,1410,4,16
1746,1392,5,2,3,1,1405,3,9
1747,1393,5,2,3,1,1424,3,9
1748,1394,5,2,3,1,1406,3,9
1749,1395,6,2,4,1,1408,4,16
1750,1396,8,2,6,1,1409,6,36
1751,1397,6,2,4,1,1410,4,16
1752,1398,6,2,4,1,1414,4,16
1753,1399,6,2,4,1,1429,4,16
1754,1400,6,2,4,1,1420,4,16
1755,1401,7,2,5,1,1421,5,25
1756,1402,6,2,4,1,1411,4,16
1757,1403,10,1,9,1,1412,9,81
1758,1426,6,2,4,1,1429,4,16
1759,1463,5,2,3,1,1476,3,9
1760,1464,6,2,4,1,1479,4,16
1761,1465,5,2,3,1,1477,3,9
1762,1466,4,2,2,1,1483,2,4
1763,1467,6,2,4,1,1483,4,16
1764,1468,5,2,3,1,1478,3,9
1765,1469,7,2,5,1,1491,5,25
1766,1470,6,2,4,1,1487,4,16
1767,1471,5,2,3,1,1480,3,9
1768,1472,6,2,4,1,1481,4,16
1769,1473,8,2,6,1,1482,6,36
1770,1474,8,2,6,1,1477,6,36
1771,1475,5,1,4,1,1478,4,16
1772,1488,6,2,4,1,1491,4,16
1773,1523,6,2,4,1,1688,4,16
1774,1524,6,2,4,1,1539,4,16
1775,1525,5,2,3,1,1538,3,9
1776,1526,4,2,2,1,1542,2,4
1777,1527,5,2,3,1,1533,3,9
1778,1528,5,2,3,1,1534,3,9
1779,1529,4,2,2,1,1532,2,4
1780,1530,4,2,2,1,1544,2,4
1781,1531,4,2,2,1,1535,2,4
1782,1540,9,2,7,1,1544,7,49
1783,1541,6,2,4,1,1543,4,16
1784,1580,9,2,7,1,1608,7,49
1785,1581,5,2,3,1,1599,3,9
1786,1582,5,2,3,1,1604,3,9
1787,1583,4,2,2,1,1600,2,4
1788,1584,12,2,10,1,1613,10,100
1789,1585,6,2,4,1,1603,4,16
1790,1586,6,2,4,1,1601,4,16
1791,1587,6,2,4,1,1602,4,16
1792,1588,5,2,3,1,1603,3,9
1793,1589,6,2,4,1,1599,4,16
1794,1590,5,2,3,1,1608,3,9
1795,1591,6,2,4,1,1604,4,16
1796,1592,5,2,3,1,1605,3,9
1797,1593,5,2,3,1,1597,3,9
1798,1594,5,2,3,1,1598,3,9
1799,1595,4,2,2,1,1599,2,4
1800,1596,6,2,4,1,1617,4,16
1801,1657,6,2,4,1,1675,4,16
1802,1658,6,2,4,1,1676,4,16
1803,1659,6,2,4,1,1687,4,16
1804,1660,6,2,4,1,1679,4,16
1805,1661,4,2,2,1,1686,2,4
1806,1662,6,2,4,1,1685,4,16
1807,1663,6,2,4,1,1678,4,16
1808,1664,6,2,4,1,1677,4,16
1809,1665,6,2,4,1,1675,4,16
1810,1666,5,2,3,1,1680,3,9
1811,1667,4,2,2,1,1682,2,4
1812,1668,8,2,6,1,1685,6,36
1813,1669,7,2,5,1,1678,5,25
1814,1670,6,2,4,1,1684,4,16
1815,1671,6,2,4,1,1687,4,16
1816,1672,6,2,4,1,1681,4,16
1817,1673,6,2,4,1,1687,4,16
1818,1674,5,2,3,1,1679,3,9
1819,1732,3,1,2,1,1758,2,4
1820,1733,4,2,2,1,1751,2,4
1821,1734,6,2,4,1,1749,4,16
1822,1735,5,2,3,1,1750,3,9
1823,1736,5,2,3,1,1771,3,9
1824,1737,6,2,4,1,1752,4,16
1825,1738,5,2,3,1,1752,3,9
1826,1739,5,2,3,1,1753,3,9
1827,1740,6,2,4,1,1771,4,16
1828,1741,6,2,4,1,1754,4,16
1829,1742,6,2,4,1,1755,4,16
1830,1743,6,2,4,1,1751,4,16
1831,1744,6,2,4,1,1755,4,16
1832,1745,5,1,4,1,1756,4,16
1833,1746,11,2,9,1,1757,9,81
1834,1747,5,1,4,1,1760,4,16
1835,1748,4,1,3,1,1758,3,9
1836,1763,6,2,4,1,1771,4,16
1837,1764,6,2,4,1,1771,4,16
1838,1768,10,2,8,1,1771,8,64
1839,1825,4,2,2,1,1847,2,4
1840,1826,3,2,1,1,1865,1,1
1841,1827,3,2,1,1,1848,1,1
1842,1828,4,1,3,1,1849,3,9
1843,1829,4,2,2,1,1846,2,4
1844,1830,5,2,3,1,1850,3,9
1845,1831,4,2,2,1,1847,2,4
1846,1832,4,2,2,1,1850,2,4
1847,1833,4,1,3,1,1858,3,9
1848,1834,6,2,4,1,1861,4,16
1849,1835,5,2,3,1,1857,3,9
1850,1836,6,2,4,1,1851,4,16
1851,1837,5,2,3,1,1852,3,9
1852,1838,5,2,3,1,1853,3,9
1853,1839,5,1,4,1,1859,4,16
1854,1840,6,2,4,1,1868,4,16
1855,1841,5,1,4,1,1861,4,16
1856,1842,7,2,5,1,1848,5,25
1857,1843,7,2,5,1,1854,5,25
1858,1844,6,2,4,1,1864,4,16
1859,1845,5,1,4,1,1855,4,16
1860,1930,6,2,4,1,2085,4,16
1861,1931,6,2,4,1,1951,4,16
1862,1932,6,2,4,1,1950,4,16
1863,1933,6,2,4,1,1951,4,16
1864,1934,4,2,2,1,1978,2,4
1865,1935,5,2,3,1,1946,3,9
1866,1936,5,2,3,1,1954,3,9
1867,1937,6,2,4,1,1968,4,16
1868,1938,6,2,4,1,1969,4,16
1869,1939,6,2,4,1,1952,4,16
1870,1940,5,2,3,1,1953,3,9
1871,1941,5,2,3,1,1947,3,9
1872,1942,6,2,4,1,1963,4,16
1873,1943,6,2,4,1,1954,4,16
1874,1944,6,2,4,1,1948,4,16
1875,1945,6,3,3,1,2082,3,9
1876,1955,6,2,4,1,1974,4,16
1877,1956,5,1,4,1,1963,4,16
1878,1957,6,2,4,1,1965,4,16
1879,1958,6,2,4,1,1966,4,16
1880,1959,6,2,4,1,1967,4,16
1881,1960,6,2,4,1,1971,4,16
1882,1961,5,2,3,1,1978,3,9
1883,2031,4,2,2,1,2074,2,4
1884,2032,6,2,4,1,2059,4,16
1885,2033,6,2,4,1,2061,4,16
1886,2034,6,2,4,1,2074,4,16
1887,2035,6,2,4,1,2063,4,16
1888,2036,5,1,4,1,2057,4,16
1889,2037,6,2,4,1,2060,4,16
1890,2038,6,2,4,1,2061,4,16
1891,2039,4,2,2,1,2058,2,4
1892,2040,6,2,4,1,2062,4,16
1893,2041,6,2,4,1,2063,4,16
1894,2042,6,2,4,1,2064,4,16
1895,2043,6,2,4,1,2066,4,16
1896,2044,6,2,4,1,2057,4,16
1897,2045,6,2,4,1,2067,4,16
1898,2046,6,2,4,1,2064,4,16
1899,2047,7,2,5,1,2065,5,25
1900,2048,5,2,3,1,2058,3,9
1901,2049,6,2,4,1,2066,4,16
1902,2050,6,2,4,1,2067,4,16
1903,2051,6,2,4,1,2073,4,16
1904,2052,6,2,4,1,2069,4,16
1905,2053,6,2,4,1,2076,4,16
1906,2054,6,2,4,1,2078,4,16
1907,2055,6,2,4,1,2072,4,16
1908,2056,8,1,7,1,2075,7,49
1909,2134,6,2,4,1,2162,4,16
1910,2135,4,2,2,1,2158,2,4
1911,2136,5,2,3,1,2166,3,9
1912,2137,5,2,3,1,2160,3,9
1913,2138,9,2,7,1,2163,7,49
1914,2139,3,1,2,1,2171,2,4
1915,2140,5,1,4,1,2162,4,16
1916,2141,5,2,3,1,2159,3,9
1917,2142,4,2,2,1,2168,2,4
1918,2143,5,2,3,1,2160,3,9
1919,2144,4,2,2,1,2171,2,4
1920,2145,6,2,4,1,2171,4,16
1921,2146,3,2,1,1,2161,1,1
1922,2147,5,2,3,1,2166,3,9
1923,2148,6,2,4,1,2165,4,16
1924,2149,6,2,4,1,2169,4,16
1925,2150,6,2,4,1,2171,4,16
1926,2151,6,2,4,1,2164,4,16
1927,2152,6,2,4,1,2167,4,16
1928,2153,6,2,4,1,2167,4,16
1929,2154,5,2,3,1,2166,3,9
1930,2155,7,1,6,1,2162,6,36
1931,2156,6,2,4,1,2168,4,16
1932,2157,6,2,4,1,2170,4,16
1933,2238,3,2,1,1,2774,1,1
1934,2239,6,2,4,1,2251,4,16
1935,2240,5,2,3,1,2250,3,9
1936,2241,7,2,5,1,2252,5,25
1937,2242,6,2,4,1,2253,4,16
1938,2243,4,2,2,1,2262,2,4
1939,2244,7,2,5,1,2263,5,25
1940,2245,6,2,4,1,2254,4,16
1941,2246,5,2,3,1,2255,3,9
1942,2247,6,2,4,1,2256,4,16
1943,2248,5,2,3,1,2257,3,9
1944,2249,6,2,4,1,2258,4,16
1945,2264,6,2,4,1,2274,4,16
1946,2265,6,2,4,1,2275,4,16
1947,2266,6,2,4,1,2276,4,16
1948,2267,6,2,4,1,2271,4,16
1949,2268,6,2,4,1,2277,4,16
1950,2269,6,2,4,1,2278,4,16
1951,2338,3,2,1,1,2485,1,1
1952,2339,5,2,3,1,2485,3,9
1953,2340,4,2,2,1,2371,2,4
1954,2341,4,2,2,1,2351,2,4
1955,2342,4,2,2,1,2376,2,4
1956,2343,4,2,2,1,2371,2,4
1957,2344,4,2,2,1,2349,2,4
1958,2345,4,2,2,1,2377,2,4
1959,2346,3,1,2,1,2377,2,4
1960,2347,6,2,4,1,2350,4,16
1961,2348,3,2,1,1,2352,1,1
1962,2353,6,2,4,1,2363,4,16
1963,2354,6,2,4,1,2376,4,16
1964,2355,5,2,3,1,2364,3,9
1965,2356,5,2,3,1,2379,3,9
1966,2357,5,2,3,1,2365,3,9
1967,2358,6,2,4,1,2367,4,16
1968,2359,6,2,4,1,2368,4,16
1969,2360,6,2,4,1,2375,4,16
1970,2361,7,2,5,1,2369,5,25
1971,2370,6,2,4,1,2373,4,16
1972,2433,6,2,4,1,2457,4,16
1973,2434,3,2,1,1,2480,1,1
1974,2435,4,2,2,1,2481,2,4
1975,2436,4,2,2,1,2468,2,4
1976,2437,5,2,3,1,2464,3,9
1977,2438,5,2,3,1,2458,3,9
1978,2439,6,2,4,1,2459,4,16
1979,2440,3,2,1,1,2462,1,1
1980,2441,3,1,2,1,2460,2,4
1981,2442,5,2,3,1,2463,3,9
1982,2443,5,2,3,1,2461,3,9
1983,2444,5,2,3,1,2471,3,9
1984,2445,5,2,3,1,2461,3,9
1985,2446,6,2,4,1,2465,4,16
1986,2447,5,2,3,1,2465,3,9
1987,2448,6,2,4,1,2469,4,16
1988,2449,5,2,3,1,2483,3,9
1989,2450,8,2,6,1,2466,6,36
1990,2451,5,2,3,1,2481,3,9
1991,2452,5,2,3,1,2479,3,9
1992,2453,5,2,3,1,2468,3,9
1993,2454,5,1,4,1,2467,4,16
1994,2455,7,2,5,1,2479,5,25
1995,2456,5,2,3,1,2483,3,9
1996,2470,5,2,3,1,2477,3,9
1997,2531,5,2,3,1,2565,3,9
1998,2532,4,2,2,1,2550,2,4
1999,2533,4,2,2,1,2568,2,4
2000,2534,5,2,3,1,2551,3,9
2001,2535,6,2,4,1,2552,4,16
2002,2536,5,2,3,1,2553,3,9
2003,2537,4,2,2,1,2554,2,4
2004,2538,4,2,2,1,2555,2,4
2005,2539,5,2,3,1,2556,3,9
2006,2540,9,2,7,1,2566,7,49
2007,2541,6,2,4,1,2551,4,16
2008,2542,5,2,3,1,2556,3,9
2009,2543,6,2,4,1,2552,4,16
2010,2544,6,2,4,1,2553,4,16
2011,2545,5,2,3,1,2557,3,9
2012,2546,6,2,4,1,2558,4,16
2013,2547,5,2,3,1,2559,3,9
2014,2548,6,2,4,1,2554,4,16
2015,2549,4,1,3,1,2560,3,9
2016,2567,10,2,8,1,2569,8,64
2017,2602,4,2,2,1,2632,2,4
2018,2603,4,2,2,1,2610,2,4
2019,2604,4,2,2,1,2620,2,4
2020,2605,4,2,2,1,2611,2,4
2021,2606,5,2,3,1,2620,3,9
2022,2607,5,2,3,1,2614,3,9
2023,2608,4,2,2,1,2612,2,4
2024,2609,3,2,1,1,2613,1,1
2025,2615,4,2,2,1,2625,2,4
2026,2616,6,2,4,1,2626,4,16
2027,2617,6,2,4,1,2623,4,16
2028,2618,6,2,4,1,2623,4,16
2029,2619,6,2,4,1,2626,4,16
2030,2677,5,2,3,1,2691,3,9
2031,2678,8,2,6,1,2703,6,36
2032,2679,5,2,3,1,2695,3,9
2033,2680,4,2,2,1,2713,2,4
2034,2681,4,1,3,1,2692,3,9
2035,2682,6,2,4,1,2693,4,16
2036,2683,6,2,4,1,2701,4,16
2037,2684,6,2,4,1,2694,4,16
2038,2685,5,2,3,1,2693,3,9
2039,2686,5,2,3,1,2704,3,9
2040,2687,5,2,3,1,2698,3,9
2041,2688,5,2,3,1,2699,3,9
2042,2689,6,2,4,1,2699,4,16
2043,2690,5,2,3,1,2694,3,9
2044,2705,6,2,4,1,2708,4,16
2045,2745,6,2,4,1,2762,4,16
2046,2746,6,2,4,1,2759,4,16
2047,2747,3,2,1,1,2763,1,1
2048,2748,5,2,3,1,2760,3,9
2049,2749,4,2,2,1,2773,2,4
2050,2750,4,2,2,1,2760,2,4
2051,2751,6,2,4,1,2761,4,16
2052,2752,3,1,2,1,2764,2,4
2053,2753,3,2,1,1,2768,1,1
2054,2754,5,2,3,1,2765,3,9
2055,2755,5,2,3,1,2769,3,9
2056,2756,5,2,3,1,2768,3,9
2057,2757,4,1,3,1,2766,3,9
2058,2758,5,1,4,1,2767,4,16
2059,77,5,2,3,2,88,3,9
2060,78,5,2,3,2,89,3,9
2061,79,5,2,3,2,95,3,9
2062,80,6,2,4,2,88,4,16
2063,81,5,2,3,2,97,3,9
2064,82,5,2,3,2,90,3,9
2065,83,6,2,4,2,93,4,16
2066,84,6,2,4,2,91,4,16
2067,85,6,1,5,2,92,5,25
2068,86,5,2,3,2,93,3,9
2069,87,9,2,7,2,98,7,49
2070,174,5,2,3,2,187,3,9
2071,175,5,2,3,2,192,3,9
2072,176,5,2,3,2,197,3,9
2073,177,5,2,3,2,191,3,9
2074,178,6,2,4,2,192,4,16
2075,179,5,2,3,2,189,3,9
2076,180,5,2,3,2,187,3,9
2077,181,5,2,3,2,190,3,9
2078,182,3,2,1,2,207,1,1
2079,183,4,1,3,2,196,3,9
2080,184,6,1,5,2,188,5,25
2081,185,6,2,4,2,189,4,16
2082,186,5,2,3,2,190,3,9
2083,198,6,2,4,2,204,4,16
2084,205,4,2,2,2,207,2,4
2085,286,3,2,1,2,415,1,1
2086,287,5,2,3,2,296,3,9
2087,288,6,2,4,2,294,4,16
2088,289,6,2,4,2,297,4,16
2089,290,5,2,3,2,295,3,9
2090,291,7,2,5,2,298,5,25
2091,292,6,2,4,2,296,4,16
2092,293,4,2,2,2,309,2,4
2093,299,5,2,3,2,306,3,9
2094,300,6,2,4,2,307,4,16
2095,301,6,2,4,2,308,4,16
2096,302,5,2,3,2,304,3,9
2097,391,5,2,3,2,405,3,9
2098,392,5,2,3,2,409,3,9
2099,393,4,2,2,2,413,2,4
2100,394,5,2,3,2,406,3,9
2101,395,5,2,3,2,403,3,9
2102,396,13,2,11,2,404,11,121
2103,397,6,1,5,2,405,5,25
2104,398,5,2,3,2,414,3,9
2105,399,6,2,4,2,406,4,16
2106,400,13,2,11,2,410,11,121
2107,401,6,2,4,2,408,4,16
2108,402,7,2,5,2,411,5,25
2109,489,5,2,3,2,590,3,9
2110,490,6,2,4,2,496,4,16
2111,491,5,2,3,2,494,3,9
2112,492,6,2,4,2,495,4,16
2113,493,6,2,4,2,503,4,16
2114,497,6,2,4,2,502,4,16
2115,498,5,2,3,2,503,3,9
