q,p,fsz,nc,uc,level,parent,asm_len,extend_elems
34924,72288,4,2,2,0,72293,2,4
34925,72298,4,2,2,0,72482,2,4
34926,72299,4,2,2,0,72481,2,4
34927,72300,8,2,6,0,72343,6,36
34928,72301,6,2,4,0,72344,4,16
34929,72302,6,2,4,0,72390,4,16
34930,72303,6,2,4,0,72341,4,16
34931,72304,6,2,4,0,72378,4,16
34932,72305,4,2,2,0,72345,2,4
34933,72306,4,2,2,0,72343,2,4
34934,72307,4,2,2,0,72342,2,4
34935,72308,4,2,2,0,72369,2,4
34936,72309,4,2,2,0,72364,2,4
34937,72310,4,2,2,0,72377,2,4
34938,72311,4,2,2,0,72359,2,4
34939,72312,4,2,2,0,72349,2,4
34940,72313,4,2,2,0,72368,2,4
34941,72314,4,2,2,0,72367,2,4
34942,72315,3,1,2,0,72346,2,4
34943,72316,3,1,2,0,72346,2,4
34944,72317,3,1,2,0,72346,2,4
34945,72318,3,1,2,0,72343,2,4
34946,72319,3,1,2,0,72343,2,4
34947,72320,3,1,2,0,72343,2,4
34948,72321,3,1,2,0,72343,2,4
34949,72322,8,2,6,0,72354,6,36
34950,72323,6,2,4,0,72344,4,16
34951,72324,6,2,4,0,72347,4,16
34952,72325,6,2,4,0,72348,4,16
34953,72326,6,2,4,0,72369,4,16
34954,72327,6,2,4,0,72355,4,16
34955,72328,6,2,4,0,72349,4,16
34956,72329,6,2,4,0,72380,4,16
34957,72330,6,2,4,0,72350,4,16
34958,72331,6,2,4,0,72352,4,16
34959,72332,6,2,4,0,72351,4,16
34960,72333,6,2,4,0,72352,4,16
34961,72334,4,2,2,0,72365,2,4
34962,72335,5,2,3,0,72363,3,9
34963,72336,4,2,2,0,72370,2,4
34964,72337,5,2,3,0,72363,3,9
34965,72338,4,2,2,0,72353,2,4
34966,72339,4,2,2,0,72371,2,4
34967,72340,4,2,2,0,72379,2,4
34968,72372,6,2,4,0,72384,4,16
34969,72373,6,2,4,0,72382,4,16
34970,72391,4,2,2,0,72482,2,4
34971,72392,4,2,2,0,72482,2,4
34972,72393,3,1,2,0,72481,2,4
34973,72394,6,2,4,0,72441,4,16
34974,72395,6,2,4,0,72469,4,16
34975,72396,6,2,4,0,72439,4,16
34976,72397,6,2,4,0,72440,4,16
34977,72398,6,2,4,0,72447,4,16
34978,72399,6,2,4,0,72479,4,16
34979,72400,6,2,4,0,72450,4,16
34980,72401,4,2,2,0,72441,2,4
34981,72402,4,2,2,0,72457,2,4
34982,72403,4,2,2,0,72459,2,4
34983,72404,4,2,2,0,72448,2,4
34984,72405,4,2,2,0,72442,2,4
34985,72406,6,3,3,0,72483,3,9
34986,72407,4,2,2,0,72458,2,4
34987,72408,4,2,2,0,72454,2,4
34988,72409,4,2,2,0,72460,2,4
34989,72410,4,2,2,0,72449,2,4
34990,72411,4,2,2,0,72481,2,4
34991,72412,4,2,2,0,72466,2,4
34992,72413,4,2,2,0,72447,2,4
34993,72414,4,2,2,0,72481,2,4
34994,72415,4,2,2,0,72453,2,4
34995,72416,4,2,2,0,72455,2,4
34996,72417,4,2,2,0,72443,2,4
34997,72418,4,2,2,0,72444,2,4
34998,72419,3,2,1,0,72445,1,1
34999,72420,3,1,2,0,72465,2,4
35000,72421,3,1,2,0,72450,2,4
35001,72422,3,1,2,0,72446,2,4
35002,72423,3,1,2,0,72446,2,4
35003,72424,3,1,2,0,72467,2,4
35004,72425,10,2,8,0,72469,8,64
35005,72426,10,2,8,0,72451,8,64
35006,72427,8,2,6,0,72452,6,36
35007,72428,8,2,6,0,72447,6,36
35008,72429,6,2,4,0,72459,4,16
35009,72430,6,2,4,0,72467,4,16
35010,72431,6,2,4,0,72453,4,16
35011,72432,6,2,4,0,72454,4,16
35012,72433,6,2,4,0,72455,4,16
35013,72434,4,2,2,0,72456,2,4
35014,72435,4,2,2,0,72468,2,4
35015,72436,4,2,2,0,72480,2,4
35016,72437,4,2,2,0,72477,2,4
35017,72438,4,2,2,0,72472,2,4
35018,72547,4,2,2,0,74220,2,4
35019,61991,4,2,2,0,65470,2,4
35020,61992,3,1,2,0,62268,2,4
35021,61993,3,1,2,0,62268,2,4
35022,61994,3,1,2,0,62562,2,4
35023,61995,6,2,4,0,62049,4,16
35024,61996,6,2,4,0,62057,4,16
35025,61997,6,2,4,0,62079,4,16
35026,61998,6,2,4,0,62045,4,16
35027,61999,6,2,4,0,62044,4,16
35028,62000,5,2,3,0,62047,3,9
35029,62001,4,2,2,0,62069,2,4
35030,62002,4,2,2,0,62060,2,4
35031,62003,4,2,2,0,62040,2,4
35032,62004,4,2,2,0,62040,2,4
35033,62005,4,2,2,0,62063,2,4
35034,62006,4,2,2,0,62042,2,4
35035,62007,4,2,2,0,62049,2,4
35036,62008,4,2,2,0,62041,2,4
35037,62009,4,2,2,0,62041,2,4
35038,62010,4,2,2,0,62043,2,4
35039,62011,4,2,2,0,62061,2,4
35040,62012,4,2,2,0,62068,2,4
35041,62013,4,2,2,0,62058,2,4
35042,62014,4,2,2,0,62044,2,4
35043,62015,4,2,2,0,62045,2,4
35044,62016,4,2,2,0,62062,2,4
35045,62017,4,2,2,0,62051,2,4
35046,62018,3,1,2,0,62046,2,4
35047,62019,3,1,2,0,62046,2,4
35048,62020,3,1,2,0,62055,2,4
35049,62021,3,1,2,0,62048,2,4
35050,62022,10,2,8,0,62060,8,64
35051,62023,8,2,6,0,62059,6,36
35052,62024,8,2,6,0,62063,6,36
35053,62025,8,2,6,0,62053,6,36
35054,62026,8,2,6,0,62073,6,36
35055,62027,8,2,6,0,62047,6,36
35056,62028,6,2,4,0,62060,4,16
35057,62029,6,2,4,0,62048,4,16
35058,62030,6,2,4,0,62049,4,16
35059,62031,6,2,4,0,62070,4,16
35060,62032,6,2,4,0,62074,4,16
35061,62033,6,2,4,0,62074,4,16
35062,62034,6,2,4,0,62056,4,16
35063,62035,6,2,4,0,62050,4,16
35064,62036,6,2,4,0,62061,4,16
35065,62037,6,2,4,0,62062,4,16
35066,62038,6,2,4,0,62064,4,16
35067,62039,6,2,4,0,62052,4,16
35068,62080,3,1,2,0,62268,2,4
35069,62081,6,1,5,0,62130,5,25
35070,62082,5,3,2,0,62150,2,4
35071,62083,5,2,3,0,62129,3,9
35072,62084,4,2,2,0,62133,2,4
35073,62085,4,2,2,0,62142,2,4
35074,62086,4,2,2,0,62142,2,4
35075,62087,4,2,2,0,62120,2,4
35076,62088,4,2,2,0,62130,2,4
35077,62089,4,2,2,0,62121,2,4
35078,62090,4,2,2,0,62128,2,4
35079,62091,4,2,2,0,62146,2,4
35080,62092,4,2,2,0,62122,2,4
35081,62093,4,2,2,0,62131,2,4
35082,62094,4,2,2,0,62150,2,4
35083,62095,3,1,2,0,62132,2,4
35084,62096,3,1,2,0,62123,2,4
35085,62097,3,1,2,0,62143,2,4
35086,62098,3,1,2,0,62118,2,4
35087,62099,3,1,2,0,62118,2,4
35088,62100,3,1,2,0,62124,2,4
35089,62101,3,1,2,0,62119,2,4
35090,62102,3,1,2,0,62148,2,4
35091,62103,3,1,2,0,62138,2,4
35092,62104,3,1,2,0,62150,2,4
35093,62105,8,2,6,0,62129,6,36
35094,62106,8,2,6,0,62131,6,36
35095,62107,8,2,6,0,62137,6,36
35096,62108,6,2,4,0,62125,4,16
35097,62109,6,2,4,0,62125,4,16
35098,62110,6,2,4,0,62126,4,16
35099,62111,6,2,4,0,62134,4,16
35100,62112,6,2,4,0,62128,4,16
35101,62113,5,2,3,0,62127,3,9
35102,62114,5,2,3,0,62128,3,9
35103,62115,5,1,4,0,62138,4,16
35104,62116,4,2,2,0,62129,2,4
35105,62117,4,2,2,0,62149,2,4
35106,62139,6,2,4,0,62149,4,16
35107,62140,6,2,4,0,62149,4,16
35108,62152,3,1,2,0,62562,2,4
35109,62153,3,1,2,0,62562,2,4
35110,62154,4,2,2,0,62192,2,4
35111,62155,4,2,2,0,62192,2,4
35112,62156,4,2,2,0,62209,2,4
35113,62157,4,2,2,0,62207,2,4
35114,62158,4,2,2,0,62197,2,4
35115,62159,4,2,2,0,62197,2,4
35116,62160,4,2,2,0,62200,2,4
35117,62161,4,2,2,0,62203,2,4
35118,62162,4,2,2,0,62203,2,4
35119,62163,4,2,2,0,62203,2,4
35120,62164,4,2,2,0,62193,2,4
35121,62165,4,2,2,0,62216,2,4
35122,62166,4,2,2,0,62195,2,4
35123,62167,4,2,2,0,62195,2,4
35124,62168,4,2,2,0,62194,2,4
35125,62169,4,2,2,0,62201,2,4
35126,62170,4,1,3,0,62207,3,9
35127,62171,3,1,2,0,62209,2,4
35128,62172,3,1,2,0,62211,2,4
35129,62173,3,1,2,0,62207,2,4
35130,62174,3,1,2,0,62198,2,4
35131,62175,3,1,2,0,62207,2,4
35132,62176,3,1,2,0,62199,2,4
35133,62177,3,1,2,0,62210,2,4
35134,62178,3,1,2,0,62213,2,4
35135,62179,3,1,2,0,62202,2,4
35136,62180,3,1,2,0,62214,2,4
35137,62181,3,1,2,0,62203,2,4
35138,62182,7,1,6,0,62202,6,36
35139,62183,6,2,4,0,62196,4,16
35140,62184,6,2,4,0,62199,4,16
35141,62185,6,2,4,0,62200,4,16
35142,62186,6,2,4,0,62215,4,16
35143,62187,6,2,4,0,62195,4,16
35144,62188,6,2,4,0,62201,4,16
35145,62189,5,1,4,0,62202,4,16
35146,62190,4,2,2,0,62203,2,4
35147,62191,4,2,2,0,62196,2,4
35148,62218,4,2,2,0,62267,2,4
35149,62219,3,1,2,0,62562,2,4
35150,62220,3,1,2,0,62562,2,4
35151,62221,3,1,2,0,62562,2,4
35152,62222,3,1,2,0,62562,2,4
35153,62223,3,1,2,0,62562,2,4
35154,62224,6,2,4,0,62259,4,16
35155,62225,5,2,3,0,62266,3,9
35156,62226,4,2,2,0,62265,2,4
35157,62227,4,2,2,0,62247,2,4
35158,62228,4,2,2,0,62252,2,4
35159,62229,4,2,2,0,62248,2,4
35160,62230,4,2,2,0,62249,2,4
35161,62231,4,2,2,0,62254,2,4
35162,62232,4,2,2,0,62249,2,4
35163,62233,4,2,2,0,62263,2,4
35164,62234,4,2,2,0,62250,2,4
35165,62235,4,2,2,0,62253,2,4
35166,62236,4,2,2,0,62260,2,4
35167,62237,4,2,2,0,62251,2,4
35168,62238,4,2,2,0,62251,2,4
35169,62239,4,2,2,0,62264,2,4
35170,62240,3,1,2,0,62266,2,4
35171,62241,3,1,2,0,62266,2,4
35172,62242,3,1,2,0,62247,2,4
35173,62243,3,1,2,0,62266,2,4
35174,62244,10,2,8,0,62261,8,64
35175,62245,10,2,8,0,62252,8,64
35176,62246,8,2,6,0,62253,6,36
35177,62269,4,2,2,0,62562,2,4
35178,62270,4,2,2,0,62561,2,4
35179,62271,8,2,6,0,62311,6,36
35180,62272,6,2,4,0,62325,4,16
35181,62273,6,2,4,0,62317,4,16
35182,62274,6,2,4,0,62308,4,16
35183,62275,6,2,4,0,62316,4,16
35184,62276,6,2,4,0,62318,4,16
35185,62277,6,2,4,0,62318,4,16
35186,62278,6,2,4,0,62309,4,16
35187,62279,6,2,4,0,62322,4,16
35188,62280,6,2,4,0,62307,4,16
35189,62281,4,2,2,0,62324,2,4
35190,62282,4,2,2,0,62315,2,4
35191,62283,4,2,2,0,62315,2,4
35192,62284,4,2,2,0,62310,2,4
35193,62285,4,2,2,0,62311,2,4
35194,62286,4,2,2,0,62329,2,4
35195,62287,4,2,2,0,62325,2,4
35196,62288,4,2,2,0,62312,2,4
35197,62289,4,2,2,0,62312,2,4
35198,62290,4,2,2,0,62312,2,4
35199,62291,4,2,2,0,62319,2,4
35200,62292,4,2,2,0,62330,2,4
35201,62293,4,2,2,0,62320,2,4
35202,62294,4,2,2,0,62313,2,4
35203,62295,4,2,2,0,62307,2,4
35204,62296,4,2,2,0,62314,2,4
35205,62297,8,2,6,0,62326,6,36
35206,62298,8,2,6,0,62318,6,36
35207,62299,8,2,6,0,62320,6,36
35208,62300,6,2,4,0,62315,4,16
35209,62301,6,2,4,0,62316,4,16
35210,62302,6,2,4,0,62331,4,16
35211,62303,6,2,4,0,62317,4,16
35212,62304,6,2,4,0,62327,4,16
35213,62305,6,2,4,0,62330,4,16
35214,62306,6,2,4,0,62322,4,16
35215,62337,4,2,2,0,62561,2,4
35216,62338,4,2,2,0,62563,2,4
35217,62339,4,2,2,0,62415,2,4
35218,62340,4,2,2,0,62560,2,4
35219,62341,4,2,2,0,62562,2,4
35220,62342,3,1,2,0,62561,2,4
35221,62343,3,1,2,0,62562,2,4
35222,62344,3,1,2,0,62562,2,4
35223,62345,3,1,2,0,62561,2,4
35224,62346,3,1,2,0,62561,2,4
35225,62347,10,2,8,0,62410,8,64
35226,62348,6,2,4,0,62404,4,16
35227,62349,6,2,4,0,62390,4,16
35228,62350,6,2,4,0,62405,4,16
35229,62351,6,2,4,0,62388,4,16
35230,62352,6,4,2,0,62561,2,4
35231,62353,4,2,2,0,62399,2,4
35232,62354,4,2,2,0,62562,2,4
35233,62355,4,2,2,0,62398,2,4
35234,62356,4,2,2,0,62389,2,4
35235,62357,4,2,2,0,62389,2,4
35236,62358,4,2,2,0,62397,2,4
35237,62359,4,2,2,0,62390,2,4
35238,62360,4,2,2,0,62401,2,4
35239,62361,4,2,2,0,62391,2,4
35240,62362,4,2,2,0,62409,2,4
35241,62363,4,2,2,0,62395,2,4
35242,62364,4,2,2,0,62392,2,4
35243,62365,4,2,2,0,62392,2,4
35244,62366,4,2,2,0,62414,2,4
35245,62367,4,2,2,0,62394,2,4
35246,62368,3,2,1,0,62393,1,1
35247,62369,3,1,2,0,62400,2,4
35248,62370,3,1,2,0,62400,2,4
35249,62371,12,2,10,0,62399,10,100
35250,62372,10,2,8,0,62410,8,64
35251,62373,9,1,8,0,62400,8,64
35252,62374,9,1,8,0,62400,8,64
35253,62375,8,2,6,0,62397,6,36
35254,62376,8,2,6,0,62394,6,36
35255,62377,6,2,4,0,62415,4,16
35256,62378,6,2,4,0,62407,4,16
35257,62379,6,2,4,0,62405,4,16
35258,62380,6,2,4,0,62411,4,16
35259,62381,6,2,4,0,62401,4,16
35260,62382,6,2,4,0,62395,4,16
35261,62383,6,2,4,0,62402,4,16
35262,62384,6,2,4,0,62395,4,16
35263,62385,4,2,2,0,62403,2,4
35264,62386,4,2,2,0,62396,2,4
35265,62387,4,2,2,0,62397,2,4
35266,62416,15,2,13,0,62448,13,169
35267,62417,6,2,4,0,62451,4,16
35268,62418,6,2,4,0,62458,4,16
35269,62419,4,2,2,0,62474,2,4
35270,62420,4,2,2,0,62449,2,4
35271,62421,4,2,2,0,62479,2,4
35272,62422,4,2,2,0,62450,2,4
35273,62423,4,2,2,0,62451,2,4
35274,62424,4,2,2,0,62452,2,4
35275,62425,4,2,2,0,62453,2,4
35276,62426,4,2,2,0,62454,2,4
35277,62427,4,2,2,0,62454,2,4
35278,62428,4,2,2,0,62464,2,4
35279,62429,4,2,2,0,62455,2,4
35280,62430,4,2,2,0,62470,2,4
35281,62431,4,2,2,0,62456,2,4
35282,62432,4,2,2,0,62469,2,4
35283,62433,4,2,2,0,62465,2,4
35284,62434,4,2,2,0,62463,2,4
35285,62435,4,2,2,0,62457,2,4
35286,62436,4,2,2,0,62471,2,4
35287,62437,3,1,2,0,62466,2,4
35288,62438,3,1,2,0,62447,2,4
35289,62439,3,1,2,0,62447,2,4
35290,62440,3,1,2,0,62448,2,4
35291,62441,3,1,2,0,62448,2,4
35292,62442,8,2,6,0,62459,6,36
35293,62443,6,2,4,0,62465,4,16
35294,62444,6,2,4,0,62466,4,16
35295,62445,6,2,4,0,62475,4,16
35296,62446,6,2,4,0,62461,4,16
35297,62480,4,2,2,0,62562,2,4
35298,62481,4,2,2,0,62561,2,4
35299,62482,4,2,2,0,62562,2,4
35300,62483,3,1,2,0,62562,2,4
35301,62484,3,1,2,0,62562,2,4
35302,62485,9,2,7,0,62560,7,49
35303,62486,8,2,6,0,62532,6,36
35304,62487,6,2,4,0,62557,4,16
35305,62488,6,4,2,0,62562,2,4
35306,62489,6,2,4,0,62554,4,16
35307,62490,6,2,4,0,62524,4,16
35308,62491,6,2,4,0,62530,4,16
35309,62492,4,2,2,0,62531,2,4
35310,62493,4,2,2,0,62532,2,4
35311,62494,4,2,2,0,62525,2,4
35312,62495,4,2,2,0,62526,2,4
35313,62496,4,2,2,0,62549,2,4
35314,62497,4,2,2,0,62535,2,4
35315,62498,4,2,2,0,62527,2,4
35316,62499,4,2,2,0,62527,2,4
35317,62500,4,2,2,0,62536,2,4
35318,62501,4,2,2,0,62537,2,4
35319,62502,4,2,2,0,62528,2,4
35320,62503,4,2,2,0,62548,2,4
35321,62504,4,2,2,0,62538,2,4
35322,62505,4,2,2,0,62533,2,4
35323,62506,4,2,2,0,62534,2,4
35324,62507,4,2,2,0,62529,2,4
35325,62508,4,2,2,0,62539,2,4
35326,62509,4,2,2,0,62530,2,4
35327,62510,4,2,2,0,62550,2,4
35328,62511,3,1,2,0,62531,2,4
35329,62512,3,1,2,0,62531,2,4
35330,62513,12,2,10,0,62547,10,100
35331,62514,8,2,6,0,62532,6,36
35332,62515,8,2,6,0,62533,6,36
35333,62516,8,2,6,0,62534,6,36
35334,62517,6,2,4,0,62541,4,16
35335,62518,6,2,4,0,62556,4,16
35336,62519,6,2,4,0,62540,4,16
35337,62520,6,2,4,0,62556,4,16
35338,62521,6,2,4,0,62545,4,16
35339,62522,6,2,4,0,62549,4,16
35340,62523,6,2,4,0,62541,4,16
35341,62564,4,2,2,0,62790,2,4
35342,62565,6,2,4,0,62610,4,16
35343,62566,6,2,4,0,62606,4,16
35344,62567,6,2,4,0,62628,4,16
35345,62568,4,2,2,0,62611,2,4
35346,62569,4,2,2,0,62622,2,4
35347,62570,4,2,2,0,62603,2,4
35348,62571,4,2,2,0,62608,2,4
35349,62572,4,2,2,0,62614,2,4
35350,62573,4,2,2,0,62612,2,4
35351,62574,4,2,2,0,62619,2,4
35352,62575,4,2,2,0,62607,2,4
35353,62576,4,2,2,0,62615,2,4
35354,62577,4,2,2,0,62606,2,4
35355,62578,6,1,5,0,62621,5,25
35356,62579,3,1,2,0,62622,2,4
35357,62580,3,1,2,0,62622,2,4
35358,62581,3,1,2,0,62604,2,4
35359,62582,3,1,2,0,62604,2,4
35360,62583,3,1,2,0,62621,2,4
35361,62584,3,1,2,0,62621,2,4
35362,62585,3,1,2,0,62621,2,4
35363,62586,3,1,2,0,62621,2,4
35364,62587,3,1,2,0,62605,2,4
35365,62588,3,1,2,0,62605,2,4
35366,62589,3,1,2,0,62617,2,4
35367,62590,3,1,2,0,62617,2,4
35368,62591,3,1,2,0,62617,2,4
35369,62592,8,2,6,0,62613,6,36
35370,62593,8,2,6,0,62606,6,36
35371,62594,8,2,6,0,62607,6,36
35372,62595,7,1,6,0,62608,6,36
35373,62596,6,2,4,0,62615,4,16
35374,62597,6,2,4,0,62614,4,16
35375,62598,6,2,4,0,62626,4,16
35376,62599,6,2,4,0,62615,4,16
35377,62600,6,2,4,0,62620,4,16
35378,62601,5,1,4,0,62618,4,16
35379,62602,4,2,2,0,62609,2,4
35380,62629,4,2,2,0,62790,2,4
35381,62630,8,2,6,0,62659,6,36
35382,62631,7,2,5,0,62660,5,25
35383,62632,6,2,4,0,62661,4,16
35384,62633,6,2,4,0,62662,4,16
35385,62634,6,2,4,0,62677,4,16
35386,62635,6,2,4,0,62680,4,16
35387,62636,4,2,2,0,62671,2,4
35388,62637,4,2,2,0,62671,2,4
35389,62638,4,2,2,0,62679,2,4
35390,62639,4,2,2,0,62663,2,4
35391,62640,4,2,2,0,62667,2,4
35392,62641,4,2,2,0,62676,2,4
35393,62642,4,2,2,0,62684,2,4
35394,62643,4,2,2,0,62672,2,4
35395,62644,4,2,2,0,62670,2,4
35396,62645,4,2,2,0,62675,2,4
35397,62646,4,2,2,0,62664,2,4
35398,62647,4,2,2,0,62665,2,4
35399,62648,4,2,2,0,62668,2,4
35400,62649,4,2,2,0,62683,2,4
35401,62650,4,2,2,0,62666,2,4
35402,62651,8,2,6,0,62667,6,36
35403,62652,8,2,6,0,62672,6,36
35404,62653,8,2,6,0,62668,6,36
35405,62654,6,2,4,0,62673,4,16
35406,62655,6,2,4,0,62673,4,16
35407,62656,6,2,4,0,62674,4,16
35408,62657,5,2,3,0,62669,3,9
35409,62658,4,2,2,0,62670,2,4
35410,62687,6,2,4,0,62717,4,16
35411,62688,6,2,4,0,62723,4,16
35412,62689,4,2,2,0,62712,2,4
35413,62690,4,2,2,0,62734,2,4
35414,62691,4,2,2,0,62735,2,4
35415,62692,4,2,2,0,62718,2,4
35416,62693,4,2,2,0,62732,2,4
35417,62694,4,2,2,0,62719,2,4
35418,62695,4,2,2,0,62713,2,4
35419,62696,4,2,2,0,62716,2,4
35420,62697,4,2,2,0,62720,2,4
35421,62698,4,2,2,0,62715,2,4
35422,62699,4,2,2,0,62730,2,4
35423,62700,4,2,2,0,62734,2,4
35424,62701,4,2,2,0,62714,2,4
35425,62702,8,2,6,0,62721,6,36
35426,62703,8,2,6,0,62736,6,36
35427,62704,6,2,4,0,62731,4,16
35428,62705,6,2,4,0,62724,4,16
35429,62706,6,2,4,0,62738,4,16
35430,62707,6,2,4,0,62729,4,16
35431,62708,6,2,4,0,62726,4,16
35432,62709,6,2,4,0,62726,4,16
35433,62710,6,2,4,0,62715,4,16
35434,62711,4,2,2,0,62716,2,4
35435,62739,8,2,6,0,62783,6,36
35436,62740,6,2,4,0,62779,4,16
35437,62741,6,2,4,0,62765,4,16
35438,62742,6,2,4,0,62765,4,16
35439,62743,4,2,2,0,62768,2,4
35440,62744,4,2,2,0,62767,2,4
35441,62745,4,2,2,0,62780,2,4
35442,62746,4,2,2,0,62781,2,4
35443,62747,4,2,2,0,62773,2,4
35444,62748,3,2,1,0,62766,1,1
35445,62749,3,1,2,0,62768,2,4
35446,62750,3,1,2,0,62774,2,4
35447,62751,3,1,2,0,62776,2,4
35448,62752,3,1,2,0,62771,2,4
35449,62753,3,1,2,0,62771,2,4
35450,62754,3,1,2,0,62770,2,4
35451,62755,3,1,2,0,62769,2,4
35452,62756,8,2,6,0,62770,6,36
35453,62757,8,2,6,0,62771,6,36
35454,62758,7,2,5,0,62772,5,25
35455,62759,6,2,4,0,62776,4,16
35456,62760,6,2,4,0,62766,4,16
35457,62761,6,2,4,0,62773,4,16
35458,62762,5,2,3,0,62774,3,9
35459,62763,4,2,2,0,62779,2,4
35460,62764,4,2,2,0,62775,2,4
35461,62777,7,2,5,0,62784,5,25
35462,62778,6,2,4,0,62781,4,16
35463,62791,6,2,4,0,62852,4,16
35464,62792,6,2,4,0,62835,4,16
35465,62793,5,2,3,0,62829,3,9
35466,62794,4,2,2,0,62831,2,4
35467,62795,4,2,2,0,62843,2,4
35468,62796,4,2,2,0,62836,2,4
35469,62797,4,2,2,0,62850,2,4
35470,62798,4,2,2,0,62834,2,4
35471,62799,4,2,2,0,62830,2,4
35472,62800,4,2,2,0,62862,2,4
35473,62801,4,2,2,0,62833,2,4
35474,62802,4,2,2,0,62837,2,4
35475,62803,4,2,2,0,62838,2,4
35476,62804,4,2,2,0,62838,2,4
35477,62805,4,2,2,0,62847,2,4
35478,62806,4,2,2,0,62839,2,4
35479,62807,4,2,2,0,62846,2,4
35480,62808,4,2,2,0,62849,2,4
35481,62809,3,1,2,0,62859,2,4
35482,62810,3,1,2,0,62855,2,4
35483,62811,3,1,2,0,62831,2,4
35484,62812,3,1,2,0,62832,2,4
35485,62813,3,1,2,0,62832,2,4
35486,62814,3,1,2,0,62832,2,4
35487,62815,8,2,6,0,62833,6,36
35488,62816,8,2,6,0,62845,6,36
35489,62817,6,2,4,0,62840,4,16
35490,62818,6,2,4,0,62844,4,16
35491,62819,6,2,4,0,62862,4,16
35492,62820,6,2,4,0,62856,4,16
35493,62821,6,2,4,0,62847,4,16
35494,62822,6,2,4,0,62849,4,16
35495,62823,6,2,4,0,62841,4,16
35496,62824,6,1,5,0,62855,5,25
35497,62825,5,2,3,0,62857,3,9
35498,62826,5,2,3,0,62851,3,9
35499,62827,4,2,2,0,62834,2,4
35500,62828,4,2,2,0,62842,2,4
35501,62858,8,2,6,0,62865,6,36
35502,62866,3,1,2,0,62957,2,4
35503,62867,3,1,2,0,62957,2,4
35504,62868,7,2,5,0,62947,5,25
35505,62869,6,2,4,0,62912,4,16
35506,62870,4,2,2,0,62928,2,4
35507,62871,4,2,2,0,62929,2,4
35508,62872,4,2,2,0,62924,2,4
35509,62873,4,2,2,0,62945,2,4
35510,62874,4,2,2,0,62919,2,4
35511,62875,4,2,2,0,62913,2,4
35512,62876,4,2,2,0,62953,2,4
35513,62877,4,2,2,0,62920,2,4
35514,62878,4,2,2,0,62930,2,4
35515,62879,4,2,2,0,62935,2,4
35516,62880,4,2,2,0,62914,2,4
35517,62881,4,2,2,0,62915,2,4
35518,62882,4,2,2,0,62931,2,4
35519,62883,4,2,2,0,62921,2,4
35520,62884,4,2,2,0,62956,2,4
35521,62885,4,2,2,0,62911,2,4
35522,62886,4,2,2,0,62911,2,4
35523,62887,4,2,2,0,62933,2,4
35524,62888,4,2,2,0,62954,2,4
35525,62889,4,2,2,0,62916,2,4
35526,62890,4,2,2,0,62916,2,4
35527,62891,4,2,2,0,62917,2,4
35528,62892,3,1,2,0,62932,2,4
35529,62893,3,1,2,0,62932,2,4
35530,62894,3,1,2,0,62932,2,4
35531,62895,3,1,2,0,62918,2,4
35532,62896,3,1,2,0,62918,2,4
35533,62897,3,1,2,0,62942,2,4
35534,62898,3,1,2,0,62942,2,4
35535,62899,8,2,6,0,62919,6,36
35536,62900,8,2,6,0,62948,6,36
35537,62901,8,2,6,0,62920,6,36
35538,62902,8,2,6,0,62921,6,36
35539,62903,8,2,6,0,62933,6,36
35540,62904,6,2,4,0,62926,4,16
35541,62905,6,2,4,0,62934,4,16
35542,62906,6,2,4,0,62936,4,16
35543,62907,6,2,4,0,62935,4,16
35544,62908,6,2,4,0,62926,4,16
35545,62909,4,2,2,0,62922,2,4
35546,62910,4,2,2,0,62936,2,4
35547,62959,5,2,3,0,64024,3,9
35548,62960,4,2,2,0,64023,2,4
35549,62961,4,2,2,0,63156,2,4
35550,62962,4,2,2,0,63156,2,4
35551,62963,3,1,2,0,64024,2,4
35552,62964,10,2,8,0,63019,8,64
35553,62965,6,2,4,0,63020,4,16
35554,62966,6,2,4,0,63032,4,16
35555,62967,6,2,4,0,63030,4,16
35556,62968,6,2,4,0,63022,4,16
35557,62969,6,2,4,0,63031,4,16
35558,62970,6,2,4,0,63031,4,16
35559,62971,6,2,4,0,63031,4,16
35560,62972,6,2,4,0,63028,4,16
35561,62973,6,2,4,0,63021,4,16
35562,62974,4,2,2,0,63030,2,4
35563,62975,4,2,2,0,63039,2,4
35564,62976,4,2,2,0,63021,2,4
35565,62977,4,2,2,0,63022,2,4
35566,62978,4,2,2,0,63050,2,4
35567,62979,4,2,2,0,63027,2,4
35568,62980,4,2,2,0,63041,2,4
35569,62981,4,2,2,0,63036,2,4
35570,62982,4,2,2,0,63051,2,4
35571,62983,4,2,2,0,63023,2,4
35572,62984,4,2,2,0,63037,2,4
35573,62985,4,2,2,0,63033,2,4
35574,62986,4,2,2,0,63024,2,4
35575,62987,4,2,2,0,63024,2,4
35576,62988,4,2,2,0,63040,2,4
35577,62989,4,2,2,0,63025,2,4
35578,62990,3,1,2,0,63029,2,4
35579,62991,3,1,2,0,63029,2,4
35580,62992,3,1,2,0,63048,2,4
35581,62993,3,1,2,0,63048,2,4
35582,62994,3,1,2,0,63048,2,4
35583,62995,3,1,2,0,63048,2,4
35584,62996,3,1,2,0,63048,2,4
35585,62997,3,1,2,0,63048,2,4
35586,62998,3,1,2,0,63055,2,4
35587,62999,3,2,1,0,63026,1,1
35588,63000,3,1,2,0,63059,2,4
